Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
17/03/2022 01:00,1,207.3,193,ug/m3,257,Very Unhealthy,Valid
17/03/2022 02:00,2,173.1,139,ug/m3,223,Very Unhealthy,Valid
17/03/2022 03:00,3,148,123,ug/m3,199,Unhealthy,Valid
17/03/2022 04:00,4,139,130,ug/m3,194,Unhealthy,Valid
17/03/2022 05:00,5,131,123,ug/m3,190,Unhealthy,Valid
17/03/2022 06:00,6,128,125,ug/m3,188,Unhealthy,Valid
17/03/2022 07:00,7,152.5,177,ug/m3,203,Very Unhealthy,Valid
17/03/2022 08:00,8,226.2,300,ug/m3,276,Very Unhealthy,Valid
17/03/2022 09:00,9,253.1,280,ug/m3,304,Hazardous,Valid
17/03/2022 10:00,10,238.5,224,ug/m3,288,Very Unhealthy,Valid
17/03/2022 11:00,11,214.2,190,ug/m3,264,Very Unhealthy,Valid
17/03/2022 12:00,12,183.1,152,ug/m3,233,Very Unhealthy,Valid
17/03/2022 13:00,13,159,135,ug/m3,209,Very Unhealthy,Valid
17/03/2022 14:00,14,136.5,114,ug/m3,193,Unhealthy,Valid
17/03/2022 15:00,15,112.7,89,ug/m3,181,Unhealthy,Valid
17/03/2022 16:00,16,93.8,75,ug/m3,171,Unhealthy,Valid
17/03/2022 17:00,17,90.9,88,ug/m3,169,Unhealthy,Valid
17/03/2022 18:00,18,89.9,89,ug/m3,169,Unhealthy,Valid
17/03/2022 19:00,19,110.9,132,ug/m3,180,Unhealthy,Valid
17/03/2022 20:00,20,138.9,167,ug/m3,194,Unhealthy,Valid
17/03/2022 21:00,21,157.9,177,ug/m3,208,Very Unhealthy,Valid
17/03/2022 22:00,22,193.4,229,ug/m3,244,Very Unhealthy,Valid
17/03/2022 23:00,23,201.7,210,ug/m3,252,Very Unhealthy,Valid
18/03/2022 00:00,0,203.8,206,ug/m3,254,Very Unhealthy,Valid
18/03/2022 01:00,1,201.9,200,ug/m3,252,Very Unhealthy,Valid
18/03/2022 02:00,2,191.9,182,ug/m3,242,Very Unhealthy,Valid
18/03/2022 03:00,3,186,180,ug/m3,236,Very Unhealthy,Valid
18/03/2022 04:00,4,156.5,127,ug/m3,207,Very Unhealthy,Valid
18/03/2022 05:00,5,159.7,163,ug/m3,210,Very Unhealthy,Valid
18/03/2022 06:00,6,152.3,141,ug/m3,203,Very Unhealthy,Valid
18/03/2022 07:00,7,151.3,150,ug/m3,202,Very Unhealthy,Valid
18/03/2022 08:00,8,153.4,156,ug/m3,204,Very Unhealthy,Valid
18/03/2022 09:00,9,135.4,117,ug/m3,192,Unhealthy,Valid
18/03/2022 10:00,10,126.9,115,ug/m3,188,Unhealthy,Valid
18/03/2022 11:00,11,125.8,124,ug/m3,187,Unhealthy,Valid
18/03/2022 12:00,12,116.7,107,ug/m3,183,Unhealthy,Valid
18/03/2022 13:00,13,113.1,106,ug/m3,181,Unhealthy,Valid
18/03/2022 14:00,14,103.7,95,ug/m3,176,Unhealthy,Valid
18/03/2022 15:00,15,106,107,ug/m3,177,Unhealthy,Valid
18/03/2022 16:00,16,104.7,103,ug/m3,176,Unhealthy,Valid
18/03/2022 17:00,17,104.2,103,ug/m3,176,Unhealthy,Valid
18/03/2022 18:00,18,106.8,111,ug/m3,177,Unhealthy,Valid
18/03/2022 19:00,19,118.2,136,ug/m3,183,Unhealthy,Valid
18/03/2022 20:00,20,155.8,190,ug/m3,206,Very Unhealthy,Valid
18/03/2022 21:00,21,183.4,211,ug/m3,234,Very Unhealthy,Valid
18/03/2022 22:00,22,201.7,220,ug/m3,252,Very Unhealthy,Valid
18/03/2022 23:00,23,238.3,275,ug/m3,288,Very Unhealthy,Valid
19/03/2022 00:00,0,277.2,316,ug/m3,327,Hazardous,Valid
19/03/2022 01:00,1,294.1,311,ug/m3,344,Hazardous,Valid
19/03/2022 02:00,2,279.5,265,ug/m3,330,Hazardous,Valid
19/03/2022 03:00,3,241.3,203,ug/m3,291,Very Unhealthy,Valid
19/03/2022 04:00,4,204.1,167,ug/m3,254,Very Unhealthy,Valid
19/03/2022 05:00,5,188,172,ug/m3,238,Very Unhealthy,Valid
19/03/2022 06:00,6,157.5,127,ug/m3,208,Very Unhealthy,Valid
19/03/2022 07:00,7,131.7,106,ug/m3,190,Unhealthy,Valid
19/03/2022 08:00,8,125.3,119,ug/m3,187,Unhealthy,Valid
19/03/2022 09:00,9,114.1,103,ug/m3,181,Unhealthy,Valid
19/03/2022 10:00,10,113.5,113,ug/m3,181,Unhealthy,Valid
19/03/2022 11:00,11,113.2,113,ug/m3,181,Unhealthy,Valid
19/03/2022 12:00,12,121.1,129,ug/m3,185,Unhealthy,Valid
19/03/2022 13:00,13,114,107,ug/m3,181,Unhealthy,Valid
19/03/2022 14:00,14,102.4,91,ug/m3,175,Unhealthy,Valid
19/03/2022 15:00,15,104.5,106,ug/m3,176,Unhealthy,Valid
19/03/2022 16:00,16,98.6,92,ug/m3,173,Unhealthy,Valid
19/03/2022 17:00,17,99.2,92,ug/m3,174,Unhealthy,Valid
19/03/2022 18:00,18,101.4,107,ug/m3,175,Unhealthy,Valid
19/03/2022 19:00,19,107.8,123,ug/m3,178,Unhealthy,Valid
19/03/2022 20:00,20,123.1,146,ug/m3,186,Unhealthy,Valid
19/03/2022 21:00,21,120.4,116,ug/m3,185,Unhealthy,Valid
19/03/2022 22:00,22,118.7,116,ug/m3,184,Unhealthy,Valid
19/03/2022 23:00,23,125.6,137,ug/m3,187,Unhealthy,Valid
20/03/2022 00:00,0,133.3,146,ug/m3,191,Unhealthy,Valid
20/03/2022 01:00,1,139.7,149,ug/m3,194,Unhealthy,Valid
20/03/2022 02:00,2,130.9,117,ug/m3,190,Unhealthy,Valid
20/03/2022 03:00,3,122.9,110,ug/m3,186,Unhealthy,Valid
20/03/2022 04:00,4,113,97,ug/m3,181,Unhealthy,Valid
20/03/2022 05:00,5,102.8,89,ug/m3,175,Unhealthy,Valid
20/03/2022 06:00,6,98.8,93,ug/m3,173,Unhealthy,Valid
20/03/2022 07:00,7,89,80,ug/m3,168,Unhealthy,Valid
20/03/2022 08:00,8,88.5,88,ug/m3,168,Unhealthy,Valid
20/03/2022 09:00,9,86.8,85,ug/m3,167,Unhealthy,Valid
20/03/2022 10:00,10,85,83,ug/m3,166,Unhealthy,Valid
20/03/2022 11:00,11,83.1,81,ug/m3,165,Unhealthy,Valid
20/03/2022 12:00,12,84,85,ug/m3,166,Unhealthy,Valid
20/03/2022 13:00,13,84.5,84,ug/m3,166,Unhealthy,Valid
20/03/2022 14:00,14,87,93,ug/m3,167,Unhealthy,Valid
20/03/2022 15:00,15,96.1,116,ug/m3,172,Unhealthy,Valid
20/03/2022 16:00,16,100.7,111,ug/m3,174,Unhealthy,Valid
20/03/2022 17:00,17,101.2,102,ug/m3,175,Unhealthy,Valid
20/03/2022 18:00,18,104.3,111,ug/m3,176,Unhealthy,Valid
20/03/2022 19:00,19,99.8,90,ug/m3,174,Unhealthy,Valid
20/03/2022 20:00,20,100.8,103,ug/m3,174,Unhealthy,Valid
20/03/2022 21:00,21,103.4,109,ug/m3,176,Unhealthy,Valid
20/03/2022 22:00,22,99.4,90,ug/m3,174,Unhealthy,Valid
20/03/2022 23:00,23,98.1,94,ug/m3,173,Unhealthy,Valid
21/03/2022 00:00,0,110.9,134,ug/m3,180,Unhealthy,Valid
21/03/2022 01:00,1,98.9,80,ug/m3,173,Unhealthy,Valid
21/03/2022 02:00,2,82.2,67,ug/m3,165,Unhealthy,Valid
21/03/2022 03:00,3,83.6,85,ug/m3,166,Unhealthy,Valid
21/03/2022 04:00,4,75.7,68,ug/m3,161,Unhealthy,Valid
21/03/2022 05:00,5,78.3,81,ug/m3,163,Unhealthy,Valid
21/03/2022 06:00,6,83.1,88,ug/m3,165,Unhealthy,Valid
21/03/2022 07:00,7,152.1,221,ug/m3,203,Very Unhealthy,Valid
21/03/2022 08:00,8,192.5,233,ug/m3,243,Very Unhealthy,Valid
21/03/2022 09:00,9,208.3,224,ug/m3,258,Very Unhealthy,Valid
21/03/2022 10:00,10,212.1,216,ug/m3,262,Very Unhealthy,Valid
21/03/2022 11:00,11,234.6,257,ug/m3,284,Very Unhealthy,Valid
21/03/2022 12:00,12,215.3,196,ug/m3,265,Very Unhealthy,Valid
21/03/2022 13:00,13,164.6,114,ug/m3,215,Very Unhealthy,Valid
21/03/2022 14:00,14,140.8,117,ug/m3,195,Unhealthy,Valid
21/03/2022 15:00,15,141.9,143,ug/m3,196,Unhealthy,Valid
21/03/2022 16:00,16,159.4,177,ug/m3,210,Very Unhealthy,Valid
21/03/2022 17:00,17,139.2,119,ug/m3,194,Unhealthy,Valid
21/03/2022 18:00,18,125.1,111,ug/m3,187,Unhealthy,Valid
21/03/2022 19:00,19,128.5,132,ug/m3,189,Unhealthy,Valid
21/03/2022 20:00,20,117.2,106,ug/m3,183,Unhealthy,Valid
21/03/2022 21:00,21,129.1,141,ug/m3,189,Unhealthy,Valid
21/03/2022 22:00,22,129.5,130,ug/m3,189,Unhealthy,Valid
21/03/2022 23:00,23,241.7,354,ug/m3,291,Very Unhealthy,Valid
22/03/2022 00:00,0,175.3,109,ug/m3,226,Very Unhealthy,Valid
22/03/2022 01:00,1,134.6,94,ug/m3,192,Unhealthy,Valid
22/03/2022 02:00,2,116.3,98,ug/m3,182,Unhealthy,Valid
22/03/2022 03:00,3,95.6,75,ug/m3,172,Unhealthy,Valid
22/03/2022 04:00,4,78.8,62,ug/m3,163,Unhealthy,Valid
22/03/2022 05:00,5,75.4,72,ug/m3,161,Unhealthy,Valid
22/03/2022 06:00,6,67.1,59,ug/m3,157,Unhealthy,Valid
22/03/2022 07:00,7,69,71,ug/m3,158,Unhealthy,Valid
22/03/2022 08:00,8,81.5,94,ug/m3,164,Unhealthy,Valid
22/03/2022 09:00,9,117.7,154,ug/m3,183,Unhealthy,Valid
22/03/2022 10:00,10,119.8,122,ug/m3,184,Unhealthy,Valid
22/03/2022 11:00,11,151.9,184,ug/m3,202,Very Unhealthy,Valid
22/03/2022 12:00,12,171.9,192,ug/m3,222,Very Unhealthy,Valid
22/03/2022 13:00,13,141.4,111,ug/m3,195,Unhealthy,Valid
22/03/2022 14:00,14,109.2,77,ug/m3,179,Unhealthy,Valid
22/03/2022 15:00,15,96.6,84,ug/m3,172,Unhealthy,Valid
22/03/2022 16:00,16,98.3,100,ug/m3,173,Unhealthy,Valid
22/03/2022 17:00,17,107.6,117,ug/m3,178,Unhealthy,Valid
22/03/2022 18:00,18,97.3,87,ug/m3,173,Unhealthy,Valid
22/03/2022 19:00,19,99.1,101,ug/m3,174,Unhealthy,Valid
22/03/2022 20:00,20,109,119,ug/m3,179,Unhealthy,Valid
22/03/2022 21:00,21,111,113,ug/m3,180,Unhealthy,Valid
22/03/2022 22:00,22,108.5,106,ug/m3,178,Unhealthy,Valid
22/03/2022 23:00,23,123.7,139,ug/m3,186,Unhealthy,Valid
23/03/2022 00:00,0,132.5,144,ug/m3,191,Unhealthy,Valid
23/03/2022 01:00,1,173.9,214,ug/m3,224,Very Unhealthy,Valid
23/03/2022 02:00,2,263.5,353,ug/m3,314,Hazardous,Valid
23/03/2022 03:00,3,323.7,384,ug/m3,374,Hazardous,Valid
23/03/2022 04:00,4,363.4,403,ug/m3,410,Hazardous,Valid
23/03/2022 05:00,5,408.2,453,ug/m3,439,Hazardous,Valid
23/03/2022 06:00,6,423.1,438,ug/m3,449,Hazardous,Valid
23/03/2022 07:00,7,451.6,480,ug/m3,468,Hazardous,Valid
23/03/2022 08:00,8,430.8,410,ug/m3,454,Hazardous,Valid
23/03/2022 09:00,9,291.9,153,ug/m3,342,Hazardous,Valid
23/03/2022 10:00,10,205.4,119,ug/m3,255,Very Unhealthy,Valid
23/03/2022 11:00,11,168.2,131,ug/m3,219,Very Unhealthy,Valid
23/03/2022 12:00,12,131.1,94,ug/m3,190,Unhealthy,Valid
23/03/2022 13:00,13,114.5,98,ug/m3,181,Unhealthy,Valid
23/03/2022 14:00,14,111.7,109,ug/m3,180,Unhealthy,Valid
23/03/2022 15:00,15,107.3,103,ug/m3,178,Unhealthy,Valid
23/03/2022 16:00,16,111.1,115,ug/m3,180,Unhealthy,Valid
23/03/2022 17:00,17,111.5,112,ug/m3,180,Unhealthy,Valid
23/03/2022 18:00,18,110.2,109,ug/m3,179,Unhealthy,Valid
23/03/2022 19:00,19,117.5,125,ug/m3,183,Unhealthy,Valid
23/03/2022 20:00,20,119.3,125,ug/m3,184,Unhealthy,Valid
23/03/2022 21:00,21,113.9,106,ug/m3,181,Unhealthy,Valid
23/03/2022 22:00,22,111.3,105,ug/m3,180,Unhealthy,Valid
23/03/2022 23:00,23,113.5,120,ug/m3,181,Unhealthy,Valid
24/03/2022 00:00,0,114.8,119,ug/m3,182,Unhealthy,Valid
24/03/2022 01:00,1,110.5,96,ug/m3,179,Unhealthy,Valid
24/03/2022 02:00,2,97.6,79,ug/m3,173,Unhealthy,Valid
24/03/2022 03:00,3,90.7,79,ug/m3,169,Unhealthy,Valid
24/03/2022 04:00,4,85,77,ug/m3,166,Unhealthy,Valid
24/03/2022 05:00,5,79.9,74,ug/m3,164,Unhealthy,Valid
24/03/2022 06:00,6,84.4,91,ug/m3,166,Unhealthy,Valid
24/03/2022 07:00,7,87.9,93,ug/m3,168,Unhealthy,Valid
24/03/2022 08:00,8,89.7,93,ug/m3,169,Unhealthy,Valid
24/03/2022 09:00,9,102.5,122,ug/m3,175,Unhealthy,Valid
24/03/2022 10:00,10,92,76,ug/m3,170,Unhealthy,Valid
24/03/2022 11:00,11,83.7,72,ug/m3,166,Unhealthy,Valid
24/03/2022 12:00,12,81.7,79,ug/m3,165,Unhealthy,Valid
24/03/2022 13:00,13,77.7,72,ug/m3,162,Unhealthy,Valid
24/03/2022 14:00,14,76.2,74,ug/m3,162,Unhealthy,Valid
24/03/2022 15:00,15,72.8,69,ug/m3,160,Unhealthy,Valid
24/03/2022 16:00,16,74.2,76,ug/m3,161,Unhealthy,Valid
24/03/2022 17:00,17,71.4,68,ug/m3,159,Unhealthy,Valid
24/03/2022 18:00,18,72.5,74,ug/m3,160,Unhealthy,Valid
24/03/2022 19:00,19,72.3,72,ug/m3,160,Unhealthy,Valid
24/03/2022 20:00,20,75.2,79,ug/m3,161,Unhealthy,Valid
24/03/2022 21:00,21,76.3,85,ug/m3,162,Unhealthy,Valid
24/03/2022 22:00,22,74.9,70,ug/m3,161,Unhealthy,Valid
24/03/2022 23:00,23,74.1,71,ug/m3,161,Unhealthy,Valid
25/03/2022 00:00,0,70.7,62,ug/m3,159,Unhealthy,Valid
25/03/2022 01:00,1,66.7,59,ug/m3,157,Unhealthy,Valid
25/03/2022 02:00,2,65.5,63,ug/m3,156,Unhealthy,Valid
25/03/2022 03:00,3,60.1,53,ug/m3,153,Unhealthy,Valid
25/03/2022 04:00,4,56.8,52,ug/m3,152,Unhealthy,Valid
25/03/2022 05:00,5,55.3,53,ug/m3,150,Unhealthy for Sensitive Groups,Valid
25/03/2022 06:00,6,55.1,55,ug/m3,149,Unhealthy for Sensitive Groups,Valid
25/03/2022 07:00,7,56.6,59,ug/m3,152,Unhealthy,Valid
25/03/2022 08:00,8,55.9,55,ug/m3,151,Unhealthy,Valid
25/03/2022 09:00,9,66.6,84,ug/m3,157,Unhealthy,Valid
25/03/2022 10:00,10,67.1,68,ug/m3,157,Unhealthy,Valid
25/03/2022 11:00,11,67.1,67,ug/m3,157,Unhealthy,Valid
25/03/2022 12:00,12,67,67,ug/m3,157,Unhealthy,Valid
25/03/2022 13:00,13,83.7,101,ug/m3,166,Unhealthy,Valid
25/03/2022 14:00,14,75.6,67,ug/m3,161,Unhealthy,Valid
25/03/2022 15:00,15,74.3,73,ug/m3,161,Unhealthy,Valid
25/03/2022 16:00,16,76.1,78,ug/m3,162,Unhealthy,Valid
25/03/2022 17:00,17,76,76,ug/m3,162,Unhealthy,Valid
25/03/2022 18:00,18,72.8,69,ug/m3,160,Unhealthy,Valid
25/03/2022 19:00,19,71,69,ug/m3,159,Unhealthy,Valid
25/03/2022 20:00,20,73.7,77,ug/m3,160,Unhealthy,Valid
25/03/2022 21:00,21,73.1,72,ug/m3,160,Unhealthy,Valid
25/03/2022 22:00,22,67.7,60,ug/m3,157,Unhealthy,Valid
25/03/2022 23:00,23,61.5,55,ug/m3,154,Unhealthy,Valid
26/03/2022 00:00,0,59.9,58,ug/m3,153,Unhealthy,Valid
26/03/2022 01:00,1,58.5,52,ug/m3,153,Unhealthy,Valid
26/03/2022 02:00,2,58,57,ug/m3,152,Unhealthy,Valid
26/03/2022 03:00,3,55.9,52,ug/m3,151,Unhealthy,Valid
26/03/2022 04:00,4,52.5,48,ug/m3,143,Unhealthy for Sensitive Groups,Valid
26/03/2022 05:00,5,51.9,51,ug/m3,141,Unhealthy for Sensitive Groups,Valid
26/03/2022 06:00,6,48.8,45,ug/m3,134,Unhealthy for Sensitive Groups,Valid
26/03/2022 07:00,7,46,43,ug/m3,127,Unhealthy for Sensitive Groups,Valid
26/03/2022 08:00,8,47.5,49,ug/m3,131,Unhealthy for Sensitive Groups,Valid
26/03/2022 09:00,9,50.1,55,ug/m3,137,Unhealthy for Sensitive Groups,Valid
26/03/2022 10:00,10,52.5,59,ug/m3,143,Unhealthy for Sensitive Groups,Valid
26/03/2022 11:00,11,52.6,53,ug/m3,143,Unhealthy for Sensitive Groups,Valid
26/03/2022 12:00,12,57.6,66,ug/m3,152,Unhealthy,Valid
26/03/2022 13:00,13,60.6,66,ug/m3,154,Unhealthy,Valid
26/03/2022 14:00,14,67.5,75,ug/m3,157,Unhealthy,Valid
26/03/2022 15:00,15,69.4,72,ug/m3,158,Unhealthy,Valid
26/03/2022 16:00,16,74,79,ug/m3,161,Unhealthy,Valid
26/03/2022 17:00,17,74,74,ug/m3,161,Unhealthy,Valid
26/03/2022 18:00,18,71.2,68,ug/m3,159,Unhealthy,Valid
26/03/2022 19:00,19,71.5,72,ug/m3,159,Unhealthy,Valid
26/03/2022 20:00,20,85.5,101,ug/m3,166,Unhealthy,Valid
26/03/2022 21:00,21,88.1,91,ug/m3,168,Unhealthy,Valid
26/03/2022 22:00,22,87.6,87,ug/m3,168,Unhealthy,Valid
26/03/2022 23:00,23,79.6,68,ug/m3,163,Unhealthy,Valid
27/03/2022 00:00,0,75.9,69,ug/m3,162,Unhealthy,Valid
27/03/2022 01:00,1,71.3,64,ug/m3,159,Unhealthy,Valid
27/03/2022 02:00,2,64.9,58,ug/m3,156,Unhealthy,Valid
27/03/2022 03:00,3,62.8,60,ug/m3,155,Unhealthy,Valid
27/03/2022 04:00,4,61.1,59,ug/m3,154,Unhealthy,Valid
27/03/2022 05:00,5,63.2,66,ug/m3,155,Unhealthy,Valid
27/03/2022 06:00,6,66.9,72,ug/m3,157,Unhealthy,Valid
27/03/2022 07:00,7,109.8,152,ug/m3,179,Unhealthy,Valid
27/03/2022 08:00,8,141.4,173,ug/m3,195,Unhealthy,Valid
27/03/2022 09:00,9,148.7,156,ug/m3,199,Unhealthy,Valid
27/03/2022 10:00,10,132.3,116,ug/m3,191,Unhealthy,Valid
27/03/2022 11:00,11,118.6,105,ug/m3,184,Unhealthy,Valid
27/03/2022 12:00,12,98.3,78,ug/m3,173,Unhealthy,Valid
27/03/2022 13:00,13,90.6,83,ug/m3,169,Unhealthy,Valid
27/03/2022 14:00,14,87.8,85,ug/m3,168,Unhealthy,Valid
27/03/2022 15:00,15,90.9,94,ug/m3,169,Unhealthy,Valid
27/03/2022 16:00,16,77.4,64,ug/m3,162,Unhealthy,Valid
27/03/2022 17:00,17,69.7,62,ug/m3,158,Unhealthy,Valid
27/03/2022 18:00,18,65.8,62,ug/m3,156,Unhealthy,Valid
27/03/2022 19:00,19,92.4,119,ug/m3,170,Unhealthy,Valid
27/03/2022 20:00,20,97.2,102,ug/m3,173,Unhealthy,Valid
27/03/2022 21:00,21,116.1,135,ug/m3,182,Unhealthy,Valid
27/03/2022 22:00,22,137.5,159,ug/m3,193,Unhealthy,Valid
27/03/2022 23:00,23,100.7,64,ug/m3,174,Unhealthy,Valid
28/03/2022 00:00,0,107.3,114,ug/m3,178,Unhealthy,Valid
28/03/2022 01:00,1,101.1,95,ug/m3,175,Unhealthy,Valid
28/03/2022 02:00,2,109.6,118,ug/m3,179,Unhealthy,Valid
28/03/2022 03:00,3,152.3,195,ug/m3,203,Very Unhealthy,Valid
28/03/2022 04:00,4,170.1,188,ug/m3,220,Very Unhealthy,Valid
28/03/2022 05:00,5,160,150,ug/m3,210,Very Unhealthy,Valid
28/03/2022 06:00,6,138,116,ug/m3,194,Unhealthy,Valid
28/03/2022 07:00,7,177.5,217,ug/m3,228,Very Unhealthy,Valid
28/03/2022 08:00,8,230.2,283,ug/m3,280,Very Unhealthy,Valid
28/03/2022 09:00,9,229.6,229,ug/m3,279,Very Unhealthy,Valid
28/03/2022 10:00,10,160.8,92,ug/m3,211,Very Unhealthy,Valid
28/03/2022 11:00,11,119.4,78,ug/m3,184,Unhealthy,Valid
28/03/2022 12:00,12,102.7,86,ug/m3,175,Unhealthy,Valid
28/03/2022 13:00,13,92.3,82,ug/m3,170,Unhealthy,Valid
28/03/2022 14:00,14,84.1,76,ug/m3,166,Unhealthy,Valid
28/03/2022 15:00,15,83.5,83,ug/m3,165,Unhealthy,Valid
28/03/2022 16:00,16,84.7,86,ug/m3,166,Unhealthy,Valid
28/03/2022 17:00,17,85.3,86,ug/m3,166,Unhealthy,Valid
28/03/2022 18:00,18,81.1,77,ug/m3,164,Unhealthy,Valid
28/03/2022 19:00,19,75,69,ug/m3,161,Unhealthy,Valid
28/03/2022 20:00,20,79.5,84,ug/m3,163,Unhealthy,Valid
28/03/2022 21:00,21,84.4,96,ug/m3,166,Unhealthy,Valid
28/03/2022 22:00,22,87.1,94,ug/m3,167,Unhealthy,Valid
28/03/2022 23:00,23,87.1,87,ug/m3,167,Unhealthy,Valid
29/03/2022 00:00,0,88.5,92,ug/m3,168,Unhealthy,Valid
29/03/2022 01:00,1,107,127,ug/m3,178,Unhealthy,Valid
29/03/2022 02:00,2,91.9,74,ug/m3,170,Unhealthy,Valid
29/03/2022 03:00,3,81.9,70,ug/m3,165,Unhealthy,Valid
29/03/2022 04:00,4,74.6,67,ug/m3,161,Unhealthy,Valid
29/03/2022 05:00,5,71.4,68,ug/m3,159,Unhealthy,Valid
29/03/2022 06:00,6,75.9,81,ug/m3,162,Unhealthy,Valid
29/03/2022 07:00,7,92.5,111,ug/m3,170,Unhealthy,Valid
29/03/2022 08:00,8,87.5,82,ug/m3,168,Unhealthy,Valid
29/03/2022 09:00,9,93.9,101,ug/m3,171,Unhealthy,Valid
29/03/2022 10:00,10,86.3,78,ug/m3,167,Unhealthy,Valid
29/03/2022 11:00,11,81.9,77,ug/m3,165,Unhealthy,Valid
29/03/2022 12:00,12,77.7,73,ug/m3,162,Unhealthy,Valid
29/03/2022 13:00,13,83.6,91,ug/m3,166,Unhealthy,Valid
29/03/2022 14:00,14,83.4,83,ug/m3,165,Unhealthy,Valid
29/03/2022 15:00,15,82.8,82,ug/m3,165,Unhealthy,Valid
29/03/2022 16:00,16,85.2,89,ug/m3,166,Unhealthy,Valid
29/03/2022 17:00,17,85.7,87,ug/m3,167,Unhealthy,Valid
29/03/2022 18:00,18,83.7,80,ug/m3,166,Unhealthy,Valid
29/03/2022 19:00,19,82.7,80,ug/m3,165,Unhealthy,Valid
29/03/2022 20:00,20,76.6,66,ug/m3,162,Unhealthy,Valid
29/03/2022 21:00,21,77.3,76,ug/m3,162,Unhealthy,Valid
29/03/2022 22:00,22,84.9,101,ug/m3,166,Unhealthy,Valid
29/03/2022 23:00,23,94.3,108,ug/m3,171,Unhealthy,Valid
30/03/2022 00:00,0,130,162,ug/m3,189,Unhealthy,Valid
30/03/2022 01:00,1,136,142,ug/m3,193,Unhealthy,Valid
30/03/2022 02:00,2,134.5,133,ug/m3,192,Unhealthy,Valid
30/03/2022 03:00,3,113.7,93,ug/m3,181,Unhealthy,Valid
30/03/2022 04:00,4,90.8,68,ug/m3,169,Unhealthy,Valid
30/03/2022 05:00,5,76.9,63,ug/m3,162,Unhealthy,Valid
30/03/2022 06:00,6,99.9,123,ug/m3,174,Unhealthy,Valid
30/03/2022 07:00,7,113.4,127,ug/m3,181,Unhealthy,Valid
30/03/2022 08:00,8,136.2,159,ug/m3,193,Unhealthy,Valid
30/03/2022 09:00,9,149.1,162,ug/m3,199,Unhealthy,Valid
30/03/2022 10:00,10,145,141,ug/m3,197,Unhealthy,Valid
30/03/2022 11:00,11,104.5,64,ug/m3,176,Unhealthy,Valid
30/03/2022 12:00,12,88.2,72,ug/m3,168,Unhealthy,Valid
30/03/2022 13:00,13,77.1,66,ug/m3,162,Unhealthy,Valid
30/03/2022 14:00,14,73.5,70,ug/m3,160,Unhealthy,Valid
30/03/2022 15:00,15,72.7,72,ug/m3,160,Unhealthy,Valid
30/03/2022 16:00,16,70.3,68,ug/m3,159,Unhealthy,Valid
30/03/2022 17:00,17,66.6,63,ug/m3,157,Unhealthy,Valid
30/03/2022 18:00,18,67.8,69,ug/m3,157,Unhealthy,Valid
30/03/2022 19:00,19,71.9,76,ug/m3,159,Unhealthy,Valid
30/03/2022 20:00,20,67.4,63,ug/m3,157,Unhealthy,Valid
30/03/2022 21:00,21,62.2,57,ug/m3,154,Unhealthy,Valid
30/03/2022 22:00,22,63.3,58,ug/m3,155,Unhealthy,Valid
30/03/2022 23:00,23,65.5,72,ug/m3,156,Unhealthy,Valid
31/03/2022 00:00,0,76.7,94,ug/m3,162,Unhealthy,Valid
31/03/2022 01:00,1,87.3,100,ug/m3,167,Unhealthy,Valid
31/03/2022 02:00,2,81.6,74,ug/m3,164,Unhealthy,Valid
31/03/2022 03:00,3,69.7,55,ug/m3,158,Unhealthy,Valid
31/03/2022 04:00,4,63,55,ug/m3,155,Unhealthy,Valid
31/03/2022 05:00,5,52.3,43,ug/m3,142,Unhealthy for Sensitive Groups,Valid
31/03/2022 06:00,6,61.1,70,ug/m3,154,Unhealthy,Valid
31/03/2022 07:00,7,56,51,ug/m3,151,Unhealthy,Valid
31/03/2022 08:00,8,53.5,51,ug/m3,145,Unhealthy for Sensitive Groups,Valid
31/03/2022 09:00,9,56.7,60,ug/m3,152,Unhealthy,Valid
31/03/2022 10:00,10,59.3,62,ug/m3,153,Unhealthy,Valid
31/03/2022 11:00,11,59.1,59,ug/m3,153,Unhealthy,Valid
31/03/2022 12:00,12,60,61,ug/m3,153,Unhealthy,Valid
31/03/2022 13:00,13,61.1,63,ug/m3,154,Unhealthy,Valid
31/03/2022 14:00,14,60.1,59,ug/m3,153,Unhealthy,Valid
31/03/2022 15:00,15,60.1,60,ug/m3,153,Unhealthy,Valid
31/03/2022 16:00,16,60.4,61,ug/m3,154,Unhealthy,Valid
31/03/2022 17:00,17,62.7,69,ug/m3,155,Unhealthy,Valid
31/03/2022 18:00,18,64.2,69,ug/m3,155,Unhealthy,Valid
31/03/2022 19:00,19,73.5,85,ug/m3,160,Unhealthy,Valid
31/03/2022 20:00,20,85.2,101,ug/m3,166,Unhealthy,Valid
31/03/2022 21:00,21,82.2,78,ug/m3,165,Unhealthy,Valid
31/03/2022 22:00,22,78.8,74,ug/m3,163,Unhealthy,Valid
31/03/2022 23:00,23,64.3,50,ug/m3,156,Unhealthy,Valid
01/04/2022 00:00,0,56.6,49,ug/m3,152,Unhealthy,Valid
01/04/2022 01:00,1,58.3,60,ug/m3,152,Unhealthy,Valid
01/04/2022 02:00,2,57.1,56,ug/m3,152,Unhealthy,Valid
01/04/2022 03:00,3,48.5,40,ug/m3,133,Unhealthy for Sensitive Groups,Valid
